departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63665.0;additional_870;taxi125;7581;454339.51;5733915.19;3128;451738.07;5734317.1;810.0;65254.0;779.0;5974.49;3468.86;-2;64865;65291
63692.0;12052000_12052000_25744;taxi17;1767;454205.24;5734648.25;3731;453980.71;5733795.08;293.0;64238.0;253.0;2036.56;1643.71;-2;64892;65105
63719.0;12052000_12052000_31333;taxi95;9162;452676.17;5737226.78;644;452946.29;5736253.2;155.0;64005.0;131.0;1799.53;1799.53;-2;64919;65115.5
63735.0;12052000_12052000_23943;taxi95;6163;453802.42;5735621.77;5771;453580.25;5734859.63;505.0;64645.0;405.0;3744.48;869.14;-2;64935;65031
63741.0;additional_1577;taxi95;560;454010.59;5735240.67;7523;457371.71;5734693.36;849.0;65385.0;795.0;9494.56;4195.44;-2;64941;65458.5
63755.0;12052000_12052000_21327;taxi146;4070;456284.12;5731562.14;4803;454595.25;5737359.79;61.0;64666.0;850.0;10120;8972.32;-2.94;64955;65928.5
63768.0;12052000_12052000_625;taxi146;8142;455320.79;5737554.7;10390;454935.14;5740051.42;785.0;65133.0;580.0;5807.99;4844.24;-2;64968;65623.5
63769.0;12052000_12052000_22641;taxi40;8142;455320.79;5737554.7;1513;456980.21;5739691.7;204.0;64355.0;382.0;5457.39;5457.39;-2;64969;65542
63772.0;additional_2260;taxi35;1702;453899.07;5735239.79;5864;453830.87;5730262.13;276.0;65544.0;1496.0;14899.7;6026.02;-2.14;64972;65624.5
63778.0;additional_316;taxi125;2169;453373.98;5734211.33;8772;452335.58;5734210.19;853.0;64711.0;80.0;1139.33;1139.33;-2;64978;65098
63786.0;12052000_12052000_28022;taxi144;5162;452576.82;5732838.95;3125;451603.03;5734148.99;61.0;64100.0;253.0;2068.32;2068.32;-2;64986;65365.5
63794.0;additional_2141;taxi149;6222;455156.82;5734367.14;8070;455576.1;5733720.03;213.0;65045.0;1038.0;10124.38;2477.35;-2;64994;65298.5
63796.0;additional_924;taxi35;1780;453859.98;5734665.69;9951;452618.34;5734611;782.0;64925.0;347.0;3860.58;2782.34;-2;64996;65326
63838.0;additional_1133;taxi162;2912;454281.58;5734662.99;2091;456071.71;5733603.65;1096.0;65143.0;209.0;2960.29;2882.73;-2;65038;65351.5
63842.0;additional_618;taxi170;3238;454262.34;5734671.14;7966;454323.91;5737159.88;738.0;65172.0;592.0;4788.03;3265.99;-2;65042;65502.5
63852.0;additional_1622;taxi18;6156;453903.99;5735140.74;1706;455710.17;5730514.19;449.0;65344.0;1043.0;11361.18;7023.93;-2.32;65052;65682
