Link;x;y;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00
6728;456047.05436894;5733943.338074488;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
8903;456041.80282733694;5731858.006433194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6727;456184.5700611446;5733922.163604268;0;0;0;0;0;0;2;4;1;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0
8904;456041.7203570725;5731848.553053499;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5891;454010.58597352577;5735240.667107004;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5892;453989.22177014186;5734247.103851651;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6742;453495.4778927398;5736361.57713909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5895;454041.87359226495;5733493.636225656;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
6741;453501.0154866076;5736216.420152887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1055;455362.786583263;5734526.694640021;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3233;454313.0661071494;5734662.66382071;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1054;455358.32600355695;5734630.018082513;0;0;0;0;0;0;1;2;4;0;1;0;0;0;0;1;2;4;0;0;0;0;0;0
3232;454322.49050935986;5734609.000869435;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3231;454622.6252782091;5736963.495642658;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
1052;455362.786583263;5734526.694640021;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3230;454632.27399929205;5736922.644277932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
1051;455372.59009811643;5734470.906065708;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1050;455365.0330429869;5734496.699485444;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3229;456458.32324044855;5732057.4638156565;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3228;456438.778465401;5732058.811736319;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
1049;455382.8986715948;5734441.707023904;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3227;451610.00270323287;5734439.818238942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
1048;455372.59009811643;5734470.906065708;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3225;451677.34460935585;5734485.330469306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1046;455382.8986715948;5734441.707023904;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3224;451610.00270323287;5734439.818238942;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1045;455489.386128583;5734258.899961596;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
5887;453537.9387669566;5734703.592856914;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6735;453473.05105063826;5734878.85037576;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
5888;453597.51942577073;5734703.888641891;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6736;453523.2644092877;5734743.135684156;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
6750;453654.8950979144;5736091.072249789;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3244;453372.3643485569;5734987.204152327;0;0;0;0;0;1;1;8;2;1;0;0;1;0;1;6;5;1;0;0;0;0;0;0
3243;453287.57448596787;5735057.462116068;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3242;453320.30145242764;5735027.694714436;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3241;453135.6801809839;5735189.520288192;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0
3240;453287.57448596787;5735057.462116068;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1061;455353.6919391151;5734733.209616352;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2390;454335.34877984325;5734322.833986401;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
3239;454281.5752045011;5734662.994194737;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3238;454262.34430326166;5734671.143761756;0;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1059;455356.5283851211;5734670.14190139;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3237;454292.34333989257;5734598.485593362;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1058;455353.6919391151;5734733.209616352;0;0;0;0;0;0;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3236;454281.5752045011;5734662.994194737;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2389;454261.7864961356;5734308.119202373;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3235;454322.49050935986;5734609.000869435;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1057;455358.32600355695;5734630.018082513;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2388;455961.54785621376;5733525.000304443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
1056;455356.5283851211;5734670.14190139;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3234;454292.34333989257;5734598.485593362;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2387;455913.39256047725;5733426.842896094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10255;454258.6860017652;5733329.139601675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
10257;452605.6559985088;5735274.42145872;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
6748;453728.079244594;5736086.027557194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6747;453516.4223998802;5735870.508806007;0;0;0;0;0;0;1;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
4582;452920.28375208785;5736751.024871432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4583;452673.7842408163;5736882.527434734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4584;453071.17438184796;5736686.49404448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
5431;456143.74665620696;5731554.931896299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6764;453523.2644092877;5734743.135684156;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7611;455819.8198433522;5731637.153589405;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10261;455676.7326213555;5726131.595229367;0;0;0;0;0;0;6;8;18;1;0;0;0;0;1;5;10;8;1;0;0;0;0;0
4586;454139.83510022797;5735141.753641508;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
3255;453785.0246156163;5732688.566446411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3254;453674.28560409043;5732225.917624862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3253;453662.5431893398;5732180.512126361;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3250;453833.78638737416;5734187.341342379;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
640;452650.6366820285;5736080.323200175;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
3249;453892.78610634914;5734111.478623155;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
641;452423.90375467436;5736050.973541173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3248;453833.78638737416;5734187.341342379;0;0;0;0;0;1;2;0;5;2;1;0;0;0;0;5;4;4;1;1;0;0;0;0
642;452790.4602576025;5736172.929096189;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
3247;453372.3643485569;5734987.204152327;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
643;452650.6366820285;5736080.323200175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3246;453449.9216184745;5734918.9721156275;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
644;452946.288255904;5736253.198701777;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0
3245;453320.30145242764;5735027.694714436;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
646;453112.8231569956;5736317.556886335;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
6755;453650.32516594656;5735950.758017391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
6754;453714.10421691544;5735946.989908277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
647;452946.288255904;5736253.198701777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5426;456141.78382631345;5731579.362781847;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
649;453112.8231569956;5736317.556886335;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
6756;453787.86516949564;5735942.908480074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5427;456136.25808547955;5731695.106736023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6758;453714.10421691544;5735946.989908277;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5429;456141.78382631345;5731579.362781847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6771;454335.0643978841;5734584.461633526;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8952;453614.37606423907;5734228.387050687;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7620;452046.71530884627;5734307.651508518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
6772;454327.4312129151;5734602.78301677;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5442;455744.03699305694;5731926.280030159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
6775;454480.7119622743;5734388.920406757;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7622;452141.66803279385;5734341.873346209;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1;3;5;1;2;0;0;0;0;0
4596;450022.6107033157;5730322.104653528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5443;455746.9802910088;5731909.147805381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8950;457714.0896927272;5734291.087838079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8951;453617.05171101686;5734197.385993398;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
7621;451937.18001243455;5734266.6189724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1086;456122.3376016765;5728439.223758651;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0
3264;453632.5560345452;5732322.667301223;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3263;453596.3372536793;5732330.8310466455;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
3262;453695.6220706639;5732308.439902299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
3261;453632.5560345452;5732322.667301223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3260;453734.416192579;5732457.35927826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10239;454609.9873123575;5733411.805086725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
651;453665.0696313144;5733125.528279351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3256;453811.9836340083;5732828.196461182;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4587;453965.0046110269;5735136.675999986;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8945;457691.23171126517;5734330.030522513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4588;453382.0306150914;5734070.790224205;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8946;457679.619027631;5734444.645005344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
10230;454912.57450857636;5733520.234567919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4589;453147.957871237;5734055.567040975;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8943;456568.23470384383;5734906.862422629;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
8949;457691.23171126517;5734330.030522513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
10235;454743.0628291635;5733465.519465487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
5439;456141.78382631345;5731579.362781847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
4108;454152.63200145995;5736698.367344433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7619;452064.12552181026;5734506.492056713;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4109;454411.5814341822;5736762.405035789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7618;451938.79282281775;5734838.2744335905;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;4;5;1;1;0;0;0;0;0
6780;454473.920118728;5734385.878621698;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
6782;454436.6349211138;5734367.741328404;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6781;454430.41567449475;5734364.672174361;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
7631;452439.09836031526;5734451.538074167;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
7630;452491.3717736247;5734471.476802826;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0
7633;454415.50076116435;5733015.708234777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6302;453130.81473578827;5730412.762417906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10240;454666.2203602886;5733428.927823628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7632;454125.91329436115;5732910.170534192;0;0;0;0;0;0;1;3;6;0;0;0;0;2;0;2;4;1;0;0;0;0;0;0
3277;455423.6902077097;5737248.345752084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3276;453731.3560426053;5732824.843300953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3274;453536.9179620748;5732826.466182086;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
3273;453731.3560426053;5732824.843300953;0;0;0;0;0;0;2;3;4;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0
3271;453536.9179620748;5732826.466182086;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3270;453393.6692601627;5732376.446860057;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
3269;453339.61297692586;5732388.848368225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3267;453393.6692601627;5732376.446860057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
9803;453859.9829296164;5734665.694881047;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6777;454473.920118728;5734385.878621698;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6776;454559.26794151135;5734421.033466754;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8957;452673.7842408163;5736882.527434734;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0
9804;453853.2240202841;5732835.682132928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10241;454947.6899802507;5733520.676641175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0
6779;454436.6349211138;5734367.741328404;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7626;452268.5176269011;5734386.483313434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6778;454480.7119622743;5734388.920406757;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7625;452141.66803279385;5734341.873346209;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8955;452792.01342874137;5736931.84673384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7628;452439.09836031526;5734451.538074167;0;0;0;0;0;0;2;5;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9808;446464.20915544237;5732770.425897855;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7627;452193.1593529673;5734359.158134935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
9805;453811.9836340083;5732828.196461182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7629;452268.5176269011;5734386.483313434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3280;455423.6902077097;5737248.345752084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6793;453717.3867102072;5735627.885337013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6797;453804.33405060327;5736081.734323176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3286;455408.10149043123;5737709.159242931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3283;455408.10149043123;5737709.159242931;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;3;2;1;0;1;0;0;0;0
3281;455417.2023660393;5737572.504279148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10217;454401.02894547273;5736642.487751957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10216;454146.7748053996;5736575.7605472375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
674;452676.2855097927;5734432.574587812;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
676;452662.7700434324;5734513.9969077455;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0
7635;454125.91329436115;5732910.170534192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
9814;448363.4133559561;5734742.7644137135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7636;453853.2240202841;5732835.682132928;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10213;455418.0568824236;5733887.971880987;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10212;455403.1123223691;5733903.620136961;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10215;454518.2808669583;5736678.175483499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3291;453031.4736867911;5735239.464511493;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4140;454153.24954551243;5734332.919784146;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3290;453156.9467477182;5735278.147581172;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6320;457287.40535066044;5736417.928751587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4142;453092.0352308101;5735572.244859354;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4143;453174.57321498985;5735553.424223817;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8501;453832.21272190555;5733956.984921261;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8985;453748.3701751647;5736786.810933929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6322;457002.09072757955;5736491.543054277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4144;453015.9533340217;5735586.980189665;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7652;453859.5570813186;5732435.557017314;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0
6321;457003.9679278016;5736498.067054051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0
4145;453092.0352308101;5735572.244859354;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8983;453801.80086593254;5736609.169940824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
4146;452968.23988498945;5735551.388517371;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8500;453980.0015592832;5733932.341409255;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8984;453837.1966854113;5736492.090883986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3298;452847.1966590176;5735170.291809925;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3297;452704.9090615917;5735156.85589326;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3295;452847.1966590176;5735170.291809925;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3294;453031.4736867911;5735239.464511493;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3293;452935.0652239109;5735200.5905482685;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3292;453048.07517325826;5735245.805235639;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10228;457492.2572348441;5739626.979795302;0;0;0;0;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10227;454810.8525248945;5733487.378268038;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
204;452183.6245806795;5737073.7344040675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3289;453048.07517325826;5735245.805235639;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;452183.6245806795;5737073.7344040675;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
4136;453539.31157780014;5732848.678115309;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6799;453787.86516949564;5735942.908480074;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
6315;457174.88959523884;5736522.68048513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4137;453607.1821053447;5733023.989324849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6316;457265.0820938171;5736497.95569847;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6319;457002.09072757955;5736491.543054277;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
